"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDUSTRY","INDICATOR","GAS_TYPE","S_ADJUSTMENT","FREQUENCY","SCALE","DECIMALS_DISPLAYED","AEA","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2010","2010-Q1","2010-Q2","2010-Q3","2010-Q4","2011","2011-Q1","2011-Q2","2011-Q3","2011-Q4","2012","2012-Q1","2012-Q2","2012-Q3","2012-Q4","2013","2013-Q1","2013-Q2","2013-Q3","2013-Q4","2014","2014-Q1","2014-Q2","2014-Q3","2014-Q4","2015","2015-Q1","2015-Q2","2015-Q3","2015-Q4","2016","2016-Q1","2016-Q2","2016-Q3","2016-Q4","2017","2017-Q1","2017-Q2","2017-Q3","2017-Q4","2018","2018-Q1","2018-Q2","2018-Q3","2018-Q4","2019","2019-Q1","2019-Q2","2019-Q3","2019-Q4","2020","2020-Q1","2020-Q2","2020-Q3","2020-Q4","2021","2021-Q1","2021-Q2","2021-Q3","2021-Q4","2022","2022-Q1","2022-Q2","2022-Q3","2022-Q4","2023","2023-Q1","2023-Q2","2023-Q3","2023-Q4","2024","2024-Q1","2024-Q2","2024-Q3","2024-Q4","2025-Q1"
"IMF.STA:AEA(7.0.0)","U151.IND_HH.GHG_MTCO2.CO2.SA.A","OBS_VALUE","Eastern Europe","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Carbon dioxide","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","2703.405384","","","","","2777.454724","","","","","2763.036192","","","","","2667.756627","","","","","2616.571081","","","","","2585.672996","","","","","2604.878394","","","","","2650.864337","","","","","2706.055179","","","","","2658.324983","","","","","2520.219308","","","","","2659.578579","","","","","2614.131897","","","","","2588.36526","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","U030.F.GHG_MTCO2.CO2.NSA.Q","OBS_VALUE","Eastern Asia","Construction","Air emissions, Metric ton of CO₂","Carbon dioxide","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","70.06751454","69.85690781","68.4661416","64.58463988","","72.65158915","75.15024873","72.51053512","67.25676879","","74.49783823","75.63290985","72.40132559","68.22550262","","74.37661927","75.04105357","73.74882746","69.27815303","","74.6795434","75.57615567","73.02165949","68.53581482","","72.41848454","73.10967478","71.05866351","67.28322896","","70.78260557","70.89065206","67.86146986","61.6015382","","65.76910809","68.73488749","65.94052724","59.62794696","","66.34689785","70.56525064","67.97247492","62.07293016","","66.30970149","71.49156653","67.86498631","62.15501282","","62.38165883","73.01507273","70.79789652","65.38440806","","70.59441639","74.04524483","66.06421301","58.91247368","","66.7928493","69.43213809","63.75863059","59.74962733","","68.13981235","71.73527162","69.32678745","63.52911998","","73.50127776","75.67404339","71.48770078","67.8484203","77.97085727"
"IMF.STA:AEA(7.0.0)","U030.IND_HH.GHG_MTCO2.N2O.SA.Q","OBS_VALUE","Eastern Asia","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","109.7250918","111.4942125","112.610307","114.0728268","","115.6029673","116.6893896","117.5286336","117.7329145","","117.7330655","118.3210315","118.5549904","119.4148899","","120.2508364","119.9487345","119.4967543","118.0387822","","115.3526119","113.8362204","113.863393","114.7732523","","115.1041624","116.6644205","116.9959319","117.1982633","","115.1070462","114.1297402","112.6251874","111.6152458","","110.7001515","109.8459719","109.6436479","110.0678887","","111.2702139","111.2572057","112.1023314","112.9437959","","113.2947101","113.9788384","114.2445505","114.8499253","","109.632858","114.2795191","115.5672404","115.3643772","","116.2774477","116.2382137","114.7834604","115.2920886","","114.7058068","114.6701059","115.9702812","115.7578424","","116.2985095","116.5417651","117.464366","118.3565044","","120.0045965","120.4873655","121.8585198","122.7757964","126.598182"
"IMF.STA:AEA(7.0.0)","U030.HH_TOTAL.GHG_MTCO2.N2O.SA.Q","OBS_VALUE","Eastern Asia","Total Households","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","4.31206613","4.562640409","4.539338144","4.597475895","","4.653612519","4.760737133","4.830240578","4.856660015","","4.9158651","4.989066701","4.94344798","4.88793563","","4.813864705","4.613744631","4.656334992","4.766654055","","4.706721485","4.831107769","4.904906045","5.034533949","","4.905562068","4.861964858","4.884007079","4.930351407","","4.927901719","4.930435394","4.959879166","4.886247488","","5.011687677","5.118206063","5.167106865","5.192615784","","5.142857336","5.119722547","5.084127257","5.520319887","","5.351805372","5.308393401","5.366487707","5.427685653","","4.53905631","5.604322502","5.621076554","5.676137838","","5.582234917","5.563903587","5.448135231","5.544977822","","5.549467969","5.61294552","5.931791202","5.768117251","","6.047388698","6.051348154","6.138022761","6.390669278","","6.552954696","6.774135923","6.899408845","6.921978255","7.706565663"
"IMF.STA:AEA(7.0.0)","U030.S.GHG_MTCO2.F_GAS.SA.A","OBS_VALUE","Eastern Asia","Other service industries","Air emissions, Metric ton of CO₂","Fluorinated gases","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","8.005507663","","","","","10.26302846","","","","","12.17018894","","","","","14.55582405","","","","","17.36750429","","","","","20.21660453","","","","","23.46193222","","","","","26.44416761","","","","","29.19430339","","","","","32.48697668","","","","","35.1771785","","","","","37.76415934","","","","","40.28424169","","","","","42.77503895","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","U030.IND_HH.GHG_MTCO2.CO2.NSA.Q","OBS_VALUE","Eastern Asia","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Carbon dioxide","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","2708.901356","2832.950486","2968.675531","2998.024239","","3054.398976","3047.103685","3166.916406","3168.864696","","3156.936961","3162.931382","3224.810853","3245.843019","","3255.696081","3284.473589","3387.90189","3368.423801","","3333.159686","3273.81669","3385.943714","3407.756005","","3385.272755","3245.068738","3309.240818","3290.257976","","3285.758466","3119.586104","3440.146067","3428.473095","","3409.646463","3221.606973","3508.819572","3421.717182","","3540.330715","3351.277507","3625.301098","3554.265672","","3561.22407","3358.072618","3692.240166","3689.36595","","3375.963263","3426.942094","3711.733815","3789.187176","","3781.467395","3614.38964","3820.967652","3728.902447","","3719.313131","3317.972389","3987.622187","3725.764034","","3764.801165","3633.272132","4101.337653","3927.774027","","3988.28874","3576.966616","4212.391209","3948.651732","3683.300432"
"IMF.STA:AEA(7.0.0)","U030.E.GHG_MTCO2.CH4.NSA.Q","OBS_VALUE","Eastern Asia","Water supply; sewerage, waste management and remediation activities","Air emissions, Metric ton of CO₂","Methane","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","64.6143598","64.95947479","64.9049594","64.82104584","","68.80937853","68.90020072","68.60334344","67.96280249","","71.63733388","70.98453522","70.55372769","70.14795649","","74.04767452","73.70655584","73.50998814","73.32223005","","77.60254846","77.03216896","76.7418778","76.12060856","","80.63519153","79.73521659","79.22944837","78.34600221","","83.03508056","82.66511605","81.26455534","80.01446473","","85.27740387","84.59328982","83.39184812","82.05606569","","87.56432683","87.36571823","86.06787286","83.75209316","","90.18873237","89.56579535","87.86011906","87.19528695","","88.88441269","92.99493503","92.10675549","91.64768899","","98.24219451","96.53566973","93.36605227","91.25772457","","100.5298954","98.23002796","95.93603498","94.77521841","","102.7154113","99.92356183","100.1093034","98.15888395","","107.229876","105.255682","103.383495","102.6369696","112.9356349"
"IMF.STA:AEA(7.0.0)","U030.IND_HH.GHG_MTCO2.GHG.NSA.Q","OBS_VALUE","Eastern Asia","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Greenhouse gas","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","3299.363781","3414.905687","3556.891263","3612.171468","","3689.988961","3665.061924","3790.865655","3805.473508","","3804.525676","3791.708356","3853.345958","3894.871775","","3914.348826","3924.853769","4030.447153","4030.984344","","3999.315566","3921.962435","4040.678438","4078.558773","","4053.500836","3886.315751","3948.548069","3943.785167","","3939.123789","3750.679543","4076.955708","4079.687408","","4068.949458","3859.519246","4155.311876","4084.008229","","4215.816658","4007.138529","4289.606095","4227.543159","","4249.220462","4022.647549","4366.565201","4379.888958","","4049.597304","4107.824078","4410.083619","4504.270079","","4506.259089","4315.839139","4524.170784","4448.616044","","4458.603562","4032.172936","4728.219344","4461.439594","","4518.974768","4367.746699","4854.349451","4681.745803","","4768.710444","4326.839223","4983.871336","4723.069741","4478.669827"
"IMF.STA:AEA(7.0.0)","U030.E.GHG_MTCO2.GHG.NSA.Q","OBS_VALUE","Eastern Asia","Water supply; sewerage, waste management and remediation activities","Air emissions, Metric ton of CO₂","Greenhouse gas","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","86.34830463","86.82751346","88.10985576","87.354141","","91.80555541","91.00200376","91.50430242","91.60748112","","95.21493447","94.25486555","94.29522648","93.71217823","","97.59092561","97.5282722","98.32459431","97.5068608","","101.7950426","100.3926891","101.0660695","100.886695","","106.0456449","103.9057451","104.1125722","103.2294828","","108.0249999","106.4514782","107.1663935","105.6176669","","111.0878388","108.7410619","109.288495","106.8942226","","113.3422656","110.955757","111.1666598","107.5646718","","114.3978997","112.2571564","112.5120353","111.4641675","","112.0558108","116.3043997","117.1507384","116.4402286","","122.7973323","119.5402512","117.4892321","114.6493804","","125.1152392","120.4270294","121.3529747","118.6056603","","127.4994821","123.3982752","126.0692299","122.614557","","133.2286573","128.9434917","130.2652635","127.815182","137.7695387"
"IMF.STA:AEA(7.0.0)","U030.S.GHG_MTCO2.N2O.NSA.Q","OBS_VALUE","Eastern Asia","Other service industries","Air emissions, Metric ton of CO₂","Nitrous oxide","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","0.48233472","0.482542332","0.475981256","0.460206311","","0.535255843","0.523509401","0.503887663","0.475260053","","0.551548363","0.524121554","0.49374409","0.466652493","","0.542115427","0.516676607","0.500839383","0.490263125","","0.589610689","0.5680999","0.541548745","0.502259649","","0.5519368","0.505725186","0.472969842","0.437683011","","0.50296107","0.472360018","0.449855485","0.425117713","","0.504323666","0.491187156","0.475839593","0.443490043","","0.512348917","0.484743707","0.459536889","0.434802017","","0.501214288","0.467438638","0.446668571","0.431591752","","0.414898565","0.467419334","0.474246171","0.466900696","","0.541417875","0.517627281","0.488152568","0.463805312","","0.54076467","0.490031546","0.482730018","0.460353972","","0.560832458","0.523473837","0.507404313","0.486457523","","0.575908629","0.538600645","0.519535455","0.507806301","0.631342607"
"IMF.STA:AEA(7.0.0)","U030.E.GHG_MTCO2.F_GAS.SA.A","OBS_VALUE","Eastern Asia","Water supply; sewerage, waste management and remediation activities","Air emissions, Metric ton of CO₂","Fluorinated gases","Seasonally adjusted (SA)","Annual","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","0.392718","","","","","0.457874","","","","","0.627936","","","","","0.613104","","","","","0.722934","","","","","0.744881","","","","","0.770731","","","","","0.901656","","","","","1.045679","","","","","1.119513","","","","","1.165036","","","","","1.183747467","","","","","1.208958651","","","","","1.230998134","","","","","","","","","",""
"IMF.STA:AEA(7.0.0)","U151.HH_TOTAL.GHG_MTCO2.N2O.SA.Q","OBS_VALUE","Eastern Europe","Total Households","Air emissions, Metric ton of CO₂","Nitrous oxide","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","0.879104921","0.873432583","0.868263724","0.868611954","","0.858985046","0.847430311","0.832141664","0.820254261","","0.820606785","0.815653594","0.808239567","0.79910488","","0.792095026","0.791581541","0.790385286","0.783904746","","0.770780699","0.756432696","0.745123872","0.733382674","","0.714097027","0.698644491","0.68857424","0.680889146","","0.675290007","0.675611058","0.66937998","0.662696187","","0.652347644","0.64561037","0.644404246","0.648976376","","0.662447914","0.670842739","0.671331375","0.666868899","","0.659033702","0.652686711","0.643223059","0.638029879","","0.631362715","0.60086943","0.62263553","0.623537802","","0.629286803","0.631677886","0.629229543","0.626828723","","0.61537887","0.597568338","0.578897061","0.549880128","","0.514208216","0.487472468","0.470794328","0.459492847","","0.45613602","0.456942483","0.455840501","0.454658517","0.452297915"
"IMF.STA:AEA(7.0.0)","U151.A.GHG_MTCO2.CO2.SA.Q","OBS_VALUE","Eastern Europe","Agriculture, Forestry and Fishing","Air emissions, Metric ton of CO₂","Carbon dioxide","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","13.18313985","13.41793498","13.04159238","13.25519791","","13.60097753","13.58132294","13.46971538","13.14609655","","12.07758473","11.61804884","11.60695582","11.67710722","","12.06962215","12.33004125","12.37212822","12.48352895","","12.92515495","13.12334446","13.11876681","12.96025821","","12.04965569","11.82924666","11.87992195","12.16378069","","12.79569154","12.93991812","12.79373495","12.54700438","","12.27370365","11.86518884","11.59566179","11.80993327","","11.82347969","12.26625193","12.42815293","12.42817718","","12.1625953","12.10123626","12.12040948","11.7599488","","12.24084612","12.1435109","12.11177734","12.52353665","","12.22814181","12.2164232","12.20782397","12.11138426","","12.56007801","12.12935944","11.85194436","11.31493312","","11.81374679","11.6425062","11.72916706","11.46390321","","11.08301618","11.23811304","11.22575389","11.27696493","11.2699207"
"IMF.STA:AEA(7.0.0)","U151.C.GHG_MTCO2.CH4.NSA.Q","OBS_VALUE","Eastern Europe","Manufacturing","Air emissions, Metric ton of CO₂","Methane","Not seasonally adjusted (NSA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","1.203956566","1.370588227","1.501484495","1.772626668","","1.568637208","1.785843098","1.899488103","2.028999127","","1.617011591","1.711804258","1.680740437","1.708075428","","1.230191498","1.294060375","1.42759199","1.530133381","","1.119212457","1.249924107","1.311801235","1.435557057","","1.098248246","1.204467394","1.265556916","1.375437","","1.06286882","1.161236672","1.24003864","1.383392861","","1.173876741","1.357621702","1.472646869","1.714323198","","1.564553324","1.769119083","1.87217302","2.034854499","","1.746773702","1.869921237","1.920312916","2.077675919","","1.769988747","1.759868919","1.913629463","2.123751346","","1.87977079","1.998886319","2.024244748","2.149248854","","1.647810745","1.587080747","1.635488822","1.805879613","","1.57821903","1.71269845","1.772003616","1.969344545","","1.678868545","1.808921117","1.833157098","2.023278234","1.721109953"
"IMF.STA:AEA(7.0.0)","U151.IND_HH.GHG_MTCO2.F_GAS.SA.Q","OBS_VALUE","Eastern Europe","Total Industries + Total Households","Air emissions, Metric ton of CO₂","Fluorinated gases","Seasonally adjusted (SA)","Quarterly","Units","","","","","","","","","","","","","","","","","","2026-03-27T23:51:02.972907600Z","2026-03-27T23:51:03.015498Z","","","Public (Unrestricted)","","","","","","","","","","7.58506635","7.743402359","7.707430675","7.646531689","","7.114919277","6.896195552","7.157857494","7.899925726","","9.182805273","10.08126024","10.69092113","10.95796817","","11.11629056","11.26708715","11.29469709","11.00987102","","11.07988503","11.29486281","11.04610398","10.97279285","","10.68111457","10.44288906","10.49321011","10.5393984","","10.43821009","10.69318688","11.0838775","11.6514482","","12.52645486","13.18240698","13.9884964","14.788198","","15.48319843","15.73196357","15.55156774","15.19684005","","14.18705705","13.82813752","13.69782034","13.78095437","","14.53553605","14.13014164","14.91809391","14.9001636","","14.47156846","14.45563893","14.48078333","14.76968898","","15.05401091","14.790776","14.97626984","15.12649087","","15.23772427","15.52054339","15.59604571","15.58674671","","15.65763342","15.79136678","15.71704858","15.69906948","15.57989322"
